	mc
WMC3542301	58
WMC3542303	84
WMC3542307	1
WMC3542309	41
WMC3542311	66
WMC3542322	26
WMC3542324	50
WMC3542331	100
WMC3542342	45
WMC3542350	2
WMC3542387	1
WMC3542391	73
WMC3542395	39
WMC3542399	2
WMC3542401	2
WMC3542407	5
WMC3542409	2
WMC3542421	59
WMC3542425	97
WMC3542437	108
WMC3542453	5
WMC3542459	100
WMC3542460	100
WMC3542462	2
WMC3542468	47
WMC3542469	94
WMC3542477	61
WMC3542485	46
WMC3542501	37
WMC3542503	48
WMC3542513	97
WMC3542517	5
WMC3542533	45
WMC3542540	49
WMC3542547	5
WMC3542588	45
WMC3542594	68
WMC3542595	77
WMC3542596	122
WMC3542598	91
WMC3542599	116
WMC3542609	74
WMC3542611	119
WMC3542613	100
WMC3542615	74
WMC3542616	116
WMC3542618	46
WMC3542619	111
WMC3542620	78
WMC3542623	72
WMC3542624	86
WMC3542625	5
WMC3542628	122
WMC3542630	115
WMC3542631	113
WMC3542636	113
WMC3542640	119
WMC3542641	121
WMC3542643	97
WMC3542644	120
WMC3542645	89
WMC3542646	115
WMC3542647	91
WMC3542649	120
WMC3542652	110
WMC3542659	100
WMC3542661	122
WMC3542663	118
WMC3542664	114
WMC3542665	116
WMC3542667	45
WMC3542669	77
WMC3542670	118
WMC3542673	113
WMC3542674	120
WMC3542675	109
WMC3542676	109
WMC3542677	62
WMC3542678	119
WMC3542679	120
WMC3542685	112
WMC3542686	33
WMC3542687	122
WMC3542688	113
WMC3542692	121
WMC3542694	61
WMC3542695	116
WMC3542696	79
WMC3542697	109
WMC3542698	112
WMC3542699	113
WMC3542702	71
WMC3542706	71
WMC3542709	116
WMC3542711	112
WMC3542712	117
WMC3542713	109
WMC3542714	115
WMC3542718	117
WMC3542719	69
WMC3542720	87
WMC3542722	116
WMC3542723	116
WMC3542724	42
WMC3542725	70
WMC3542727	68
WMC3542730	118
WMC3542733	78
WMC3542734	110
WMC3542735	119
WMC3542736	116
WMC3542737	120
WMC3542738	117
WMC3542739	111
WMC3542743	116
WMC3542744	71
WMC3542745	119
WMC3542747	50
WMC3542748	105
WMC3542749	68
WMC3542750	49
WMC3542751	120
WMC3542756	119
WMC3542757	100
WMC3542758	113
WMC3542760	118
WMC3542761	112
WMC3542762	88
WMC3542763	116
WMC3542767	120
WMC3542772	74
WMC3542773	58
WMC3542774	113
WMC3542779	116
WMC3542780	87
WMC3542782	120
WMC3542784	113
WMC3542786	105
WMC3542787	113
WMC3542788	51
WMC3542789	122
WMC3542791	120
WMC3542792	68
WMC3542793	111
WMC3542794	38
WMC3542796	92
WMC3542797	33
WMC3542798	74
WMC3542803	81
WMC3542808	100
WMC3542810	109
WMC3542811	95
WMC3542815	66
WMC3542817	113
WMC3542818	113
WMC3542819	89
WMC3542821	92
WMC3542828	95
WMC3542830	114
WMC3542831	69
WMC3542832	113
WMC3542833	119
WMC3542834	114
WMC3542835	117
WMC3542837	93
WMC3542838	120
WMC3542839	33
WMC3542842	49
WMC3542843	61
WMC3542845	107
WMC3542846	111
WMC3542847	118
WMC3542851	109
WMC3542852	118
WMC3542853	119
WMC3542854	114
WMC3542855	74
WMC3542856	33
WMC3542857	115
WMC3542858	108
WMC3542859	64
WMC3542860	113
WMC3542861	116
WMC3542862	119
WMC3542863	113
WMC3542864	51
WMC3542865	97
WMC3542866	117
WMC3542868	71
WMC3542869	89
WMC3542870	74
WMC3542873	112
WMC3542874	76
WMC3542875	71
WMC3542876	107
WMC3542877	5
WMC3542878	113
WMC3542879	68
WMC3542880	64
WMC3542882	72
WMC3542883	38
WMC3542884	108
WMC3542885	70
WMC3542886	43
WMC3542887	69
WMC3542889	5
WMC3542890	119
WMC3542891	113
WMC3542892	112
WMC3542894	73
WMC3542895	110
WMC3542896	114
WMC3542900	71
WMC3542901	69
WMC3542903	45
WMC3542904	105
WMC3542906	33
WMC3542907	77
WMC3542909	120
WMC3542910	40
WMC3542911	113
WMC3542912	121
WMC3542913	69
WMC3542914	77
WMC3542915	113
WMC3542916	109
WMC3542917	113
WMC3542918	114
WMC3542920	118
WMC3542926	33
WMC3542927	116
WMC3542930	117
WMC3542932	113
WMC3542933	71
WMC3542935	118
WMC3542936	112
WMC3542937	84
WMC3542939	112
